"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2018",80.277,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-64",,"2018",84.473,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2018",63.036,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2018",84.381,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2018",69.699,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-64",,"2018",78.406,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2018",71.108,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2018",69.4,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): Total",,"2018",74.862,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 15-24",,"2018",66.979,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 25-54",,"2018",89.19,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 55-64",,"2018",69.799,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 65+",,"2018",31.725,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): Total",,"2018",80.277,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 15-24",,"2018",63.036,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 25-54",,"2018",93.037,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 55-64",,"2018",78.942,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 65+",,"2018",43.788,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): Total",,"2018",69.699,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 15-24",,"2018",71.108,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 25-54",,"2018",85.246,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 55-64",,"2018",61.028,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 65+",,"2018",24.363,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2017",74.621,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-64",,"2017",81.196,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2017",66.505,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2017",76.495,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2017",80.152,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-64",,"2017",84.277,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2017",62.782,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2017",84.414,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2017",69.363,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-64",,"2017",78.054,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2017",70.407,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2017",69.136,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): Total",,"2017",74.621,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 15-24",,"2017",66.505,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 25-54",,"2017",88.919,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 55-64",,"2017",69.563,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 65+",,"2017",31.675,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): Total",,"2017",80.152,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 15-24",,"2017",62.782,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 25-54",,"2017",92.955,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 55-64",,"2017",78.625,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 65+",,"2017",43.624,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): Total",,"2017",69.363,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 15-24",,"2017",70.407,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 25-54",,"2017",84.781,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 55-64",,"2017",60.886,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 65+",,"2017",24.585,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2016",74.416,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-64",,"2016",81.024,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2016",66.096,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2016",76.385,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2016",80.045,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-64",,"2016",84.145,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2016",62.544,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2016",84.459,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2016",69.083,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-64",,"2016",77.839,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2016",69.82,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2016",68.919,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): Total",,"2016",74.416,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 15-24",,"2016",66.096,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 25-54",,"2016",88.764,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 55-64",,"2016",69.427,
