"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2018",69.615,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-64",,"2018",78.32,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2018",71.522,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2018",69.21,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): Total",,"2018",74.532,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 15-24",,"2018",66.69,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 25-54",,"2018",88.919,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 55-64",,"2018",69.005,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 65+",,"2018",31.568,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): Total",,"2018",79.689,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 15-24",,"2018",62.076,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 25-54",,"2018",92.632,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 55-64",,"2018",77.882,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 65+",,"2018",43.505,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): Total",,"2018",69.615,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 15-24",,"2018",71.522,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 25-54",,"2018",85.112,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 55-64",,"2018",60.49,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 65+",,"2018",24.282,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2017",74.301,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-64",,"2017",80.85,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2017",66.225,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2017",76.166,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2017",79.584,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-64",,"2017",83.676,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2017",61.858,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2017",83.933,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2017",69.279,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-64",,"2017",77.969,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2017",70.801,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2017",68.948,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): Total",,"2017",74.301,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 15-24",,"2017",66.225,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 25-54",,"2017",88.649,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 55-64",,"2017",68.798,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 65+",,"2017",31.521,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): Total",,"2017",79.584,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 15-24",,"2017",61.858,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 25-54",,"2017",92.559,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 55-64",,"2017",77.604,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 65+",,"2017",43.35,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): Total",,"2017",69.279,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 15-24",,"2017",70.801,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 25-54",,"2017",84.641,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 55-64",,"2017",60.365,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 65+",,"2017",24.503,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2016",74.105,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-64",,"2016",80.687,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2016",65.824,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2016",76.065,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2016",79.494,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-64",,"2016",83.562,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2016",61.652,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2016",83.993,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2016",68.999,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-64",,"2016",77.755,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2016",70.199,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2016",68.732,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): Total",,"2016",74.105,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 15-24",,"2016",65.824,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 25-54",,"2016",88.496,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 55-64",,"2016",68.684,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Total","Age (Aggregate bands): 65+",,"2016",31.51,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): Total",,"2016",79.494,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 15-24",,"2016",61.652,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 25-54",,"2016",92.55,
"Korea, Democratic People's Republic of","Labour force participation rate by sex and age -- ILO modelled estimates, Nov. 2023 (%)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 55-64",,"2016",77.424,
